题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
智能交往，未来已来——“激荡AIGC”数字交往八人谈观点综述,江潞潞,传媒观察,2023-03-15,期刊,0,715,以ChatGPT为代表的智能机器人定义了AI发展的新里程碑。AIGC（人工智能生产内容）有望塑造内容生产的新范式，成为智能数字交往的基础设施。在《传媒观察》与知名学术社团数字交往小组联合主办的“激荡AIGC”主题对谈中，彭兰、邓建国、王成军、胡泳、张子柯、杜骏飞、曹轲、邹军八位新闻传播学学者分别以“ChatGPT与人机交流的未来”、“AIGC：搬运还是创新”、“AI时代的计算叙事”、“ChatGPT作为文化现象”、“AGI个性化与用户自我化问题”、“AIGC与数字平等”、“AIGC与AI新闻时代”以及“AIGC与数据治理”为题进行内容分享，并就“对AIGC应秉持怎样的预判”、“AIGC对媒介实践和新闻生产的影响”以及“AIGC时代人类世界认知的变化”等议题展开了一场雄辩争锋、思想和鸣的学术对谈。本文梳理了此次对谈中八位学者的代表性观点。,AIGC; ChatGPT; 智能交往; 媒介技术; 学术对谈;
智能技术的发展禀赋——记第60次情报科学读书会,王忠军; 于伟; 唐星龙,情报理论与实践,2023-03-15,期刊,0,341,<正>2023年2月24日，第60次情报科学读书会在北方科技信息研究所举办。来自北京大学、中国科学院、军事科学院、中国科学技术信息研究所、北京市科学技术研究院等多家单位的专家学者围绕“智能技术的发展禀赋”进行交流讨论，《情报理论与实践》主编王忠军主持了本次活动。王继民读友以《Chat GPT原理、应用及未来展望》为题做了专题报告，提出在从决策式人工智能到生成式人工智能的跨越性发展中，,无
通过主动式治理框架规避人工智能发展的潜在风险,王璐,金融时报,2023-03-13,报纸,0,131,2月24日上午，科技部部长王志刚在国新办新闻发布会上谈及热门话题ChatGPT时表示，ChatGPT形成了一种现象级的应用，表现出很高的人机理解交互水平，也表现出自然语言的大模型已具备面向通用人工智能的一些特征，在众多行业领域有着广泛的应用潜力。他强调，在推动发展的同时，......,人工智能; 主动式; 治理框架; 潜在风险;
生成式人工智能与人类未来生存境遇,蓝江,中国社会科学报,2023-03-07,报纸,0,322,近期，以ChatGPT为代表的生成式人工智能，在全球范围内再次掀起了人工智能讨论的热潮。与以往的人工智能讨论不同，这次ChatGPT等应用让每一个拥有智能设备的用户都可以接触到人工智能发展带来的震撼。与之前科幻式和未来学式的人工智能遐想不同，这次的生成式人工智能带来的......,人工智能; 语料库; 数据库; 神经网络; 机器学习; 生成式; 生存境遇; 人类未来;
人机融合智能：一条通向未知的艰险征途,杨溟,中国社会科学报,2023-03-06,报纸,0,81,有人说，新技术的迭代周期已经是一年一届。从2021年10月扎克伯格将公司改名为Meta宣布进入元宇宙元年，仅仅一年，全世界跟风掀起的All in元宇宙热浪似乎已被ChatGPT浇灭。 ChatGPT是什么 简单说，ChatGPT是一种专注于对话生成的大型语言模型。它被比喻为“搜索+社交”的智......,人工智能; 聊天机器人;
“大厂”发力“抢票”登车,徐晶卉,文汇报,2023-02-26,报纸,0,20,ChatGPT一夜爆红，国内科技企业闻风而动。有一种观点认为，ChatGPT将掀起一场近在眼前的技术革命，是一种“跨越性的发展”，让国内的技术能力相形见绌；也有一种观点认为，不必过分高估ChatGPT的能力，它所拥有的底层技术，中国的科技公司都有相应的积累 过去一个月，全球科......,参数量; 人工智能; 自然语言处理; 相关产品; 底层技术; 阿里巴巴; 思维链; 聊天机器人;
“客服、营销”面临替代风险,仇兆燕,中国银行保险报,2023-02-17,报纸,0,100,ChatGPT是否可以真的取代人工理财师和智能投顾？这是《中国银行保险报》记者“专访”ChatGPT时获得的明确回复，但无论是金融科技领域的专家、AI业界的从业者，大家都认为，双方并不是敌对关系。更有可能被替代的也不是金融理财师，而是客服、营销等岗位。 中关村互联网金融......,金融理财师; 智能营销;
比智能投顾更“智能”,李林鸾,中国银行保险报,2023-02-17,报纸,0,62,最近，火爆“出圈”的ChatGPT正引起金融业的深度关注，多家机构已试水相关业务。 ChatGPT是一种自然语言处理技术，业内认为，其可帮助金融机构更好地理解客户的需求，并为客户提供更加个性化的服务。包括可以帮助金融机构更快地处理客户查询，更准确地回答客户问题；帮助金......,理财顾问; 投资顾问;
人工智能“进场” 零售体验迎变革,涂瀚文,中国商报,2023-02-16,报纸,0,42,最近，美国人工智能研究实验室OpenAI开发的聊天机器人模型ChatGPT席卷全球。从写论文到写情书，从金融分析到诗歌创作……高度智能化的ChatGPT仿佛无所不能，引发了“人工智能将如何改变世界”“人工智能会取代哪些职业吗”等热议。那么，对于零售业而言，神通广大的ChatGPT能......,人工智能; 零售业; 程序员;
金融业“牵手”生成型AI应用 替代人工尚需时日,王思文; 余俊毅,证券日报,2023-02-08,报纸,0,179,近期，ChatGPT这一人工智能应用火爆全网，金融机构借助该款生成型AI系统火速展开了一系列投资者教育推广活动，该技术甚至延展到了投研及投顾业务中。 通过人工智能应用实现金融机构创新型营销，同时降本增效，进一步保障投资者权益，是金融机构数字化转型的初衷。此次ChatGP......,金融行业; 投资者; 应用场景; 金融业; 人工智能技术; 鹏华基金; 基金公司; 投资顾问;
在爱（AI）中：重思AI世的创作 网络首发,邵怡蕾,电影艺术,2023-04-07 11:04,期刊,0,0,ChatGPT和AGI的横空出世标志着我们已经进入了“AI世”（AIcene），人类世界已经不可逆地陷入爱（AI）中。突破性人工智能技术带来了前所未有的AIGC创作工具，打破了创作原有的边界，变革了创作流程、创作媒介以及创作主体。人工智能创作工具背后的基础模型实质上重新建立了人机互动创作的新范式。“人”和“AI”这两个非正交的本体在彼此互动中形成了AI世的创作新本体论，并生成了极其重要的创作产物——时空向度中以可能性风暴存在的潜在空间。,通用人工智能; AIGC; ChatGPT; 量子力学; 熵; 行动者网络;
元宇宙基础技术在我国“双一流”高校图书馆的应用现状与发展策略 网络首发,郭亚军; 郭一若; 周家华; 刘振阳,图书馆建设,2023-04-06 16:59,期刊,0,37,通过全面了解元宇宙基础技术在我国高校图书馆服务中的应用现状，为图书馆积极寻求元宇宙赋能和实现智慧化服务转型提供参考。选取我国147所“双一流”高校图书馆为调查对象，运用网络调查、电话访谈、内容分析等方法，探究构建、映射、交互和应用等四类元宇宙基础技术在高校图书馆的应用现状和普及率，挖掘典型实践案例。元宇宙部分基础技术已经在高校图书馆得到较广泛的应用但很零散，尚未有效融合以促进图书馆元宇宙形态的整体实施。建议我国高校图书馆从以下四个方面重构服务体系，促进元宇宙基础技术的应用：用户形态数字化映射、知识资源虚拟化重构、移动空间场域化构建和创新服务智能化互联。,元宇宙; “双一流”; 高校图书馆; ChatGPT; 智慧服务;
GPT-4智慧再升级 筑牢云网基础是关键,陈晓晟,通信信息报,2023-03-22,报纸,0,26,"ChatGPT又有新消息传出。近日,OpenAI公司推出了最新的GPT-4文本生成AI系统。新系统性能比之前的GPT-3.5有了明显增强,再次刷新了公众对AI的认识。 分析认为,ChatGPT迭代发展的背后,实际上是智能云网和算力建设的成果,筑牢云网基础是相关技术未来发展的重中之重。 ChatGPT引......",GPT-4; 智能云;
语言智能时代呼唤语言学理论创新,李斌; 张松松,中国社会科学报,2023-03-21,报纸,0,110,ChatGPT等语言智能技术的出现与应用，对语言学、语言教学、写作、出版等领域带来了一定冲击，并引起了不少争议。随着技术公司的不断涌入以及全球用户的不断增加，各种支持和反对的声音也不断出现。脱胎于20世纪初结构语言学的现代语言学已发展百年。面对ChatGPT等语言智能技......,语言学; GPT; 语言智能; 学习模型; 人类语言; 理论创新; 语言学家; 语言数据; 乔姆斯基; 机器学习; 时代呼唤; 人工智能;
通用人工智能：是“赋能”还是“危险”,吴冠军,人民论坛,2023-03-15,期刊,0,208,ChatGPT已然使得通用人工智能不再遥不可及、不可想像。ChatGPT能编程、写学术综述、创作诗词、剧本、设计广告文案、进行多语种翻译，能做医疗诊断，能帮助企业进行战略分析与管理，能做数据分析与进行预测，能进行风格创作……人工智能正在将人类文明推向技术奇点。人类主义框架受到了以人工智能为代表的“技术对象”的严峻挑战，被尖锐地撕开了一道缺口。人工智能所带来的“全面赋能”，和19世纪的“机器入侵”全然不同。在后人类境况下，失去人类主义框架的人类，将何以自处？“去智能地丧失对智能的控制”也许就是后人类境况下人类的首要任务。,人工智能; 技术奇点; ChatGPT; 人类主义; 后人类主义;
关注非智力因素，培养面向未来的人,本刊编辑部,教育家,2023-03-15,特色期刊,0,30,<正>几乎是在一夜之间，ChatGPT“刷爆”了网络和朋友圈，与之相关的多个话题接连登上各种热搜头条。本刊编辑部与ChatGPT进行了一次“对话”，它的回答语言之流畅、逻辑之完整，令我们感到颇为震撼，尤其是它对教育的观点，引人深思。《教育家》：你了解《教育家》杂志吗？ChatGPT：我知道光明日报社出版的《教育家》杂志。它是中国著名的教育类杂志，每期涵盖了教育行业的热点话题、理论研究、教育实践、教育政策等方面的内容，受到广大读者的关注和喜爱。该杂志的内容丰富、观点独到，,无
专访杜雨：AIGC时代的人工智能,汲雪娇,现代商业银行,2023-03-15,期刊,0,151,近期，ChatGPT可谓是火爆全球。随着ChatGPT进入到我们普通消费者的生活，通用人工智能技术浮出水面，但同时也唤起了人类的担忧。AIGC究竟会给我们的工作和生活带来哪些影响呢？人工智能替代人类是否已成为“现在进行时”？ChatGPT热点的诞生带来了哪些投资机遇？在AIGC时代，我们如何抢占先机，提前谋篇布局？带着这些疑问，本期《现代商业银行·财富生活》邀请到中国社会科学院技术经济学博士、科技创业加速器QAQ创始人、《AIGC：智能创作时代》作者杜雨，与我们共话人工智能。,无
与机器共情：将人类意图与智能工具相结合,韦斯利·J. 怀尔德曼; 白乐,中国社会科学报,2023-03-06,报纸,0,79,人工智能生成文本是一项变革性和颠覆性的技术，它的出现及飞速发展将对科研、商业、政治和人际关系等诸多领域产生深远而持久的影响。近年来，各国的教育部门都在努力避免席卷全球的技术驱动变革对传统教育的冲击，然而，此次ChatGPT为传统科研领域带来的巨大变革及其影响似乎......,人工智能; 智能工具;
拥抱新技术“热潮” 委员亮出“冷思考”,林海,联合时报,2023-03-03,报纸,0,54,本报讯（记者 林海）近日，浦东新区政协收到若干提案建言与社情民意信息，以当前热点话题ChatGPT的横空出世为切入点，聚焦大数据和人工智能等领域，为城市规划建设与经济社会发展进行前瞻性思考。 前段时间，随着OpenAI公司研发的聊天机器人程序的发布和流行，全球掀起了一......,人工智能; 金融领域; 冷思考; 浦东新区;
人工智能大模型竞争日趋白热化,齐旭; 刘晶; 宋婧,中国电子报,2023-02-28,报纸,0,91,当业界几乎把所有的目光都聚焦到ChatGPT上时，原本有些克制的科技大厂突然有了紧迫感，纷纷在类ChatGPT产品中证明自己的实力。一时间，数百亿、千亿乃至万亿级参数规模的人工智能大模型（下面简称“大模型”）相继涌现，这场ChatGPT引发的全球大模型竞争趋于白热化。 “有大......,大模型; GPT; 人工智能; 自监督学习; 训练数据;
通信业如何拥抱大模型？,胡媛,通信产业报,2023-02-27,报纸,0,31,"随着ChatGPT的迅速破圈,AIGC被看作是继UGC之后新的创新模式。依托大型语言模型的训练,ChatGPI对人类意图的理解,有了跨越式的质变提升,在传统AI最受困扰的回答开放式问题,生成文字、图片、视频等创造性内容等领域,它展现出了惊人的表现。 毋庸置疑,当下是通用认知大模型时代......",大模型; GPT; 自然语言处理; 语言模型; 通信业;
当AI变得聪明又油腻 距离人类智能还有多远,李雅娟; 王莲,中国青年报,2023-02-27,报纸,0,97,中国矿业大学公共管理学院教授刘蕾去年对人工智能领域产生兴趣，买了四五本人工智能相关的书籍。她记得，有本新出版的书里提到，从阿尔法狗这类专用型人工智能技术，到通用型人工智能产生，可能还要很长一段时间。 如今来看，这样的预言显然低估了人工智能的发展速度。 几......,人类智能; 南开大学; 周恩来; 人工智能技术; 机器人;
我的饭碗会被你抢走吗？,陈冰,新民周刊,2023-02-24,特色期刊,0,126,<正>做新闻的人，怎么能错过ChatGPT这样的大风口。关于它的神奇已经无须赘述。简单一句话，ChatGPT可以通过像朋友一般的对话形式，帮你解决诸多问题。写作、绘画、翻译、编程，我们能够想到的绝大多数工作，ChatGPT似乎都能胜任，而且做得还很不错。为了测试它的写作能力，新民周刊记者和ChatGPT做了一个简单的交流，并让它交了一份作业——谈谈ChatGPT会让哪些人失业，又会创造出哪些新职业。下面就让我们一起来看看ChatGPT是怎么解释ChatGPT的。,无
当AI来“抢饭碗”,邹通,山东商报,2023-02-17,报纸,0,43,“ChatGPT”一词近日在互联网上频繁出现，它是一种聊天机器人程序，能写论文、生成文案、作画、作曲……在与人的聊天互动中，其表现更是惊艳，回答问题的能力出色，有时还不乏有趣的回复。在ChatGPT普及应用前，其概念已经爆火，与此同时，外界对其的思考也纷沓而来，AI（人......,NLP; 机器人; 智联招聘; 人工智能; 专业人士; GPT;
如何对抗“替代焦虑”,杜肖锦,中国银行保险报,2023-02-17,报纸,0,36,终有一日，我是否会被人工智能所替代？ 这个担忧从未像ChatGPT问世的今天这样令人恐慌。在教育界，美国密歇根大学的哲学教授发现“全班最好的一篇论文”是由ChatGPT写成；一位程序员在网上直言“看到ChatGPT3分钟做出来一个扑克游戏，我慌了”；某证券公司已经运用ChatGPT写......,银行理财; 传媒行业; 人工智能;
人工智能规制政策制定的风险与治理,刘丹鹤; 孙嘉悦,人文杂志,2023-02-15,期刊,0,757,人工智能诞生以来的海量技术创新突破，催生其从一个边缘性学科成为学术界、产业界关注的焦点，并成为各国的关键战略技术，各国政府也相继出台了规范人工智能发展的相关规制政策以应对风险。近期，火爆出圈的“新物种”ChatGPT颠覆了人与技术的关系，其“自主学习”特质更是引发了学者们的种种担忧，围绕人工智能是否会威胁人类这一时代命题进行了深入探讨。而人工智能发展的政策规制面临由于技术的不确定所引发的社会风险、政策制定者预测未来所需的各种信息及知识不足的风险、政策滞后性风险等问题，使政策效果预期与运行结果产生偏差。因此，如何规范人工智能发展政策的决策程序并提升人工智能政策的理性水平是解决现代社会技术风险规制的重要课题。,人工智能; 政策制定; 风险; 治理; ChatGPT;
谁有被淘汰的风险？,陆民敏,中国水运报,2023-02-15,报纸,0,24,火爆的ChatGPT会给航运业带来哪些影响？在上海国际航运研究中心首席信息官徐凯看来，ChatGPT对航运业的影响目前来看主要有两个方面。 首先是减少沟通成本，提升服务质量。 作为新一代聊天机器人，ChatGPT有强大的沟通能力，可以将船货代工作人员从繁冗的沟通确认、报价查询......,航运业; 货代公司;
机构观点：AIGC将促进各行业转型升级,,人民邮电,2023-02-14,报纸,0,241,近日，金融机构国泰君安证券发布行业专题研究内容《ChatGPT研究框架（2023）》。ChatGPT由OpenAI团队研发创造，OpenAI是创业家埃隆·马斯克、美国创业孵化器Y Combinator总裁阿尔特曼、全球在线支付平台PayPal联合创始人彼得·蒂尔等人于2015年在旧金山创立的一家非营利的AI......,基础模型; 云计算平台; 硬件层; GPT; 转型升级;
掀起新一波AI浪潮,胡媛,通信产业报,2023-02-13,报纸,0,6,"近日,ChatGPT火遍全球,引起了业界广泛关注。那么,ChatGPT是什么?带来什么影响?ChatGPT背后商业怎样?《通信产业报》全媒体邀请IEEE Fellow、亚信科技首席技术官和高级副总裁欧阳晔博士解构ChatGPT。 ChatGPT是OpenAI在2022年11月发布的一个基于Transformer架构的大型预训练语......",掀起;
电商是最佳落地场景？,崔亮亮,通信产业报,2023-02-13,报纸,0,32,"中国互联网大厂如何定义ChatGPT?中国版ChatGPT落地场景还有哪些?IEEE Fellow、京东集团副总裁何晓冬博士在接受《通信产业报》全媒体记者采访时表示,京东云旗下言犀人工智能平台,将依托自身10余年智能对话经验的积累,加上在京东零售、物流、金融、健康等各业务的多年实践,日均......",iPhone;
达闼机器人公司董事长兼CEO黄晓庆 一个新时代来临,胡媛,通信产业报,2023-02-13,报纸,0,8,"当前,AIGC的重要落地应用ChatGPT火遍全球,引起了业界广泛关注。那么,ChatGPT是什么?带来什么影响?黄晓庆先生长期深耕通信产业一线,是人工智能领域资深专家,成功推动AI、机器人在中国的实践与创新。就ChatGPT相关话题,《通信产业报》全媒体对话黄晓庆。 黄晓庆认为,ChatGPT是......",机器人; CEO; 董事长; 人工智能领域;
联通数科首席AI科学家廉士国 拥抱AI大模型,崔亮亮,通信产业报,2023-02-13,报纸,0,20,"ChatGPT火遍全球,通信产业如何着力?《通信产业报》全媒体邀请邀请2022年度“全球前2%顶尖科学家榜单”入选者、联通数科首席AI科学家廉士国,深度解构ChatGPT影响和通信业互动。 廉士国表示,ChatGPT给人们带来新颖的体验,主要体现在其支持自然问答交互方式、能创作性组织文字......",大模型;
京东宣布推出ChatJD 多个“互联网+”领域积极拥抱变化,许洁,证券日报,2023-02-11,报纸,0,144,在ChatGPT掀起的热潮下，国内“互联网+”领域，无论是搜索、教育、电商、内容，甚至是旅游业的热情都被点燃了。 2月10日，继百度宣布将类ChatGPT聊天机器人项目名字确定为“文心一言”后，京东云也宣布旗下言犀人工智能应用平台将整合过往产业实践和技术积累，推出“产业版C......,ChatJD; 智能应用平台;
行业公司,,股市动态分析,2023-02-11,期刊,0,104,<正>AIGC:2023年有望成为发展大年ChatGPT持续火热，引爆海内外市场AIGC(AI创作内容)概念股。对于ChatGPT热潮带来的投资机遇，有分析人士称，ChatGPT在参数规模上已经达到了千亿级别，对于AI大模型而言，不论是训练还是推理，对算力等基础设施都有着极大的需求。因此，2023年有望成为AIGC发展大年，ChatGPT将为计算机基础设施、算力等上游技术、代码机器人等下游带来需求。目前OpenAI等巨头已着手自建计算集群来满足AIGC的要求，集中式的模式对GPU、存储、机房、供电等基础设施均有巨大需求。,无
试论智能算法主体化,邹开亮; 刘祖兵,重庆邮电大学学报(社会科学版),2023-02-01 11:47,期刊,0,334,数字文明社会孕育着智能算法主体化的现实需要，ChatGPT的问世尤其强化了这种需要。主流观点对智能算法主体化或限制或否定，其目的在于维护基于康德人类中心主义哲学建立的现代法律制度，但已难以满足当下社会关系复杂化和多元化的现实要求。现有法律制度剥夺智能算法的责任能力和歧视智能算法，对此，应当建立智能算法责任能力保障制度。因为深度学习能力使智能算法具有认知能力和朦胧的独立意识，而法律须具备前瞻性，应当将智能算法视为法学领域之延伸和规则外化，构建“增进式”的智能算法法律人格授予机制，实施常规动态管理。主体资格之实质审查当以伦理审查为重点，以“五大原则”为纲领，构建系统化的伦理审查机制，实现道德施治常态化。,ChatGPT; 智能算法; 主体资格; 责任能力; 增进式; 伦理审查;
风口上的AI聊天机器人,杨月涵,北京商报,2023-01-31,报纸,0,262,ChatGPT就像是AI圈里的一枚深水炸弹，引发的震动已经逐渐蔓延到了各行各业。1月30日，AIGC概念股突飞猛涨，消息面上，微软“加仓”，美版头条BuzzFeed“押注”，就连国内科技巨头也传出拟推类似工具的消息，一时间，AIGC再次站上风口浪尖。火是真的，但争议也是真的，科技巨......,聊天机器人; 人工智能技术; 数据集; 张旭东; NLP; 生成算法; 底层技术;
AI能列为论文作者吗,李木子,中国科学报,2023-01-20,报纸,0,356,本报讯 风靡全球的人工智能（AI）聊天机器人ChatGPT在科学文献中正式亮相。在已发表的论文和预印本上，其至少获得了4个作者身份。 ChatGPT是去年11月由美国科技公司OpenAI发布的免费AI工具。现在，期刊编辑、研究人员和出版商正在讨论将其列为论文作者是否合适，并且出版商......,论文作者; 合著者;
人与机器，互为尺度,彭兰,当代传播,2023-01-15,期刊,2,3355,<正>2023年开年的一个热门话题，是ChatGPT。自2022年底面世以来，短短两个月，已有近亿用户通过ChatGPT开启了自己与人工智能的一次亲密接触。与无所不在但却努力隐身的算法不同，ChatGPT毫不掩饰自己作为机器的身份。而相比此前的一些智能创作工具，ChatGPT显得更加多才多艺：从公文写作到论文写作，从诗歌创作到代码编写。作为搜索引擎的一种新思维，ChatGPT也带来内容分发和知识获取模式变革的新希望。未来人们在搜索时不仅可以获得零散的基础信息，还可以获得信息的综合处理结果，某些时候也包括直接的建议、方案。在这条道路上，它的下一个目标，或许是全能智能管家。,无
人工智能与人的主体性反思,卢卫红; 杨新福,重庆邮电大学学报(社会科学版),2022-10-09 14:24,期刊,0,2944,人工智能发展给人的主体性带来诸多挑战，主要体现在思维领域，ChatGPT表现出超强的“类人智能”;在技术领域，智能机器开始替代人类从事技术性工作，造成主客体颠倒；在平台消费领域，智能机器助力人类借助资本对人进行宰制。即便如此，人工智能并不会造成人的主体性的丧失，因为人工智能不具有建构社会关系的能力、不具有感性思维，人工智能系统正常运转无法离开人的参与。从本质上来说，人工智能是人的机体的延伸，是人类实践手段的外化，其被人类运用并对物质世界进行探索和改造，是对人类的生产方式和生活方式起到解放作用的一种工具。而意识是人脑的机能，人可以自主构建自己的社会关系，人才是主体。,人工智能; 人的本质; 感性思维; ChatGPT; 主体性;
人工智能迷思与数字技术伦理的现实建构,曾一果,新闻与写作,2023-04-05,期刊,0,0,技术体现了人的本质力量，在实践层面发挥着巨大作用，并在认识论层面形成了技术进步主义立场与技术乌托邦主义等思想。以ChatGPT为代表的人工智能技术的最新发展，一方面强化了技术领域的“人工智能迷思”，另一方面则隐含了技术在发展过程中全球性的、全方位的竞争与霸权话语。对人工智能技术发展进行必要的伦理判断，是消解“技术迷思”的有效路径，也可为人工智能技术的未来发展提供明确的价值立场与行动依据。,ChatGPT; 人工智能; 技术迷思; 技术伦理;
由数据决定？AIGC的价值观和伦理问题,陈昌凤; 张梦,新闻与写作,2023-04-05,期刊,0,0,本文从人工智能生成内容的技术逻辑入手，结合ChatGPT的实践，探究以数据为中心的AIGC价值观和伦理问题。由于数据集的种种缺陷，AIGC存在系统性偏见、价值观对抗“、观点霸权”、刻板印象、虚假信息等问题。本文还基于人和机器学习的本质，进一步探讨了一些重要命题。人类学习与人工智能学习都有其各自的优势和局限性，人机互相学习、优势互补，是趋利避害的最优解。AIGC也是人类社会的镜鉴，此前人类未能意识到的自身缺陷，如今通过智能生成内容暴露了出来，人类要反省和提升自身，并且要重视人机伦理关系的大图景。,人工智能; AIGC; ChatGPT; 人机伦理;
AI图片引发混乱 欧盟拟要求所有生成式AI内容注明来源,钱童心,第一财经日报,2023-04-04,报纸,0,4,上周末，意大利数据保护局出于对ChatGPT隐私方面的担忧，暂停了该AI聊天机器人应用程序在意大利的使用。对此，意大利副总理萨尔维尼（Matteo Salvini）提出批评，他认为这一反应“过度”。 萨尔维尼同时担任意大利交通部长。他在社交媒体上发文称：“数据监督机构阻止ChatGP......,人工智能领域; 意大利; 布雷顿; 生成式;
以开放态度迎接人机协同时代的到来,吴楠,中国社会科学报,2023-03-31,报纸,0,31,当地时间3月14日，美国人工智能研究公司Open AI宣布推出大型多模态模型GPT-4，而这距离ChatGPT这一大型语言模型的诞生仅仅过去不到4个月。3月16日，百度推出大语言模型“文心一言”。人工智能更新迭代的速度超乎想象，它们在语言处理、文本生成、人机交互等领域展现出了强大......,人工智能; 生成式; 文科教育; 人机协同; GPT; 人文学科;
智能与教育,文青,开放教育研究,2023-03-22,期刊,0,417,<正>ChatGPT有三项能力让人惊叹：一是强大的信息检索能力；二是强大的文本生成能力，能依赖逻辑推理能力，生成比较成熟的文本；三是自然语言能力，可达美国九岁（中国七岁）小孩的水平，能与人流畅地交流对话。对于很多人来说，掌握第一二项能力，就已经很了不起了。全面地搜集文献、阅读文献，再把这些文献的思想观点整合成,无
逐浪AIGC：大模型狂飙,倪雨晴,21世纪经济报道,2023-03-20,报纸,0,208,试想一下，一个月薪几千元的普通客服正给海外用户回邮件，他到处搜索外文来辅助回复工作，写出来的东西一看就会被用户认为是非母语的工作人员。 在2023年，当他面向ChatGPT后会发生怎样的变化？基础邮件文本可以直接生成，写邮件的效率或直接提高90%，而强大的AI能力甚至能......,GPT; 大模型; 人工智能; 自然语言; 语言模型;
热词·新知,,党的生活(黑龙江),2023-03-20,期刊,0,26,<正>ChatGPT ChatGPT是人工智能技术驱动的自然语言处理工具，拥有语言理解和文本生成能力，尤其是它能够通过连接大量来自真实世界中的对话语料库来训练模型，不但可以通过理解和学习人类的语言来进行对话，还能根据聊天的上下文进行互动，甚至能完成撰写邮件、视频脚本、文案、代码、论文以及翻译等任务。但是，使用ChatGPT完成作业和写论文是不道德、不健康的学习方式，人们应该通过自主学习来提升自己、完成工作，而不是依赖某个程序。,无
“要么加入，要么被取代”,涂竞玉,深圳商报,2023-03-19,报纸,0,71,近日，海内外互联网大厂与创业者正陷入一场有关GPT的“赛跑”中。3月15日凌晨，OpenAI推出GPT-4多模态预训练大模型。在OpenAI发布会前几个小时，谷歌刚刚宣布推出一系列生成式AI功能用于其各种办公软件中，微软和苹果等公司也纷纷针对GPT进行反击。 “如今，ChatGPT已经改变......,苹果公司; GPT; 语言模型; 人工智能;
GPT-4迈入应用层 多家公司回应商业化进度,孙小程; 罗茂林,上海证券报,2023-03-18,报纸,0,114,综合A股ChatGPT概念公司的业务，总体上可以分为三大路线：一是欲打造ChatGPT类产品的公司；二是上游的“卖水人”，如海天瑞声；三是面向To C的业务，直接调用ChatGPT类产品 美东时间3月16日，就在OpenAI发布GPT-4两天后，微软宣布将其内嵌入微软办公软件“全家桶”。与此同......,GPT-4; 应用层;
懂图片的GPT-4来了 国内AI企业如何接招？,盘和林,每日经济新闻,2023-03-16,报纸,0,170,3月15日，OpenAI发布了GPT-4，并迅速成为热点，引发大量关注。GPT-4核心提升可总结为两点：一点是基本智能水平提升。举例说，GPT3.0在全球多项考试中排名在倒数10%，而如今GPT-4在这些考试中能够战胜90%的人类，这种进步源自于数据训练和参数的积累。另一点是多模态模型，Cha......,GPT-4; 生成式;
个人信息保护维度下Chatbot的法律规制,罗斌; 唐恋; 袁璐丝,当代传播,2023-03-15,期刊,0,0,面对Chatbot，作为维护个人信息主体权益刚性屏障的法律制度暴露出极大的不适应性及漏洞：在民事救济方面，其急需以无过错责任来弥补信息主体的弱势，并摆脱传统的基于有形损害的实际损害标准，确立风险损害及持续性精神损害的内容；在行政规制领域，修订立法，增加规制Chatbot的专门条款，制定相应的部门规章，确立明晰而不含糊的知情同意规则，对Chatbot施加以下刚性义务：收集目的、范围、保存期限的披露，用户行使查阅、更正等权利的便捷途径保障以及删除权的技术保障；在刑事规制领域，Chatbot侵害知情同意规则、以营利为目的、以欺诈为手段的行为，是重点惩治对象，但概括式的量化入罪条件应该配合法益侵害、定性和定量结合的原则，严格入刑门槛。,聊天机器人; ChatGPT; 知情同意; 法律规制;
国家发改委经济体制与管理研究所研究员史炜：数字化应在生产应用中发挥更大作用,李玥,人民邮电,2023-03-14,报纸,0,31,数字经济自2017年政府工作报告首次提及至今，已多次被写入政府工作报告。从地方两会、各地政府工作报告到2023年全国两会的建议和提案，数字经济成为各方关注的焦点。 数字经济的优势是什么？ChatGPT可为数字经济发展带来哪些启示？作为数字经济建设的主力军，信息通信业该如......,国家发改委; 数字化转型; 信息通信业; 生产应用; 经济转型; 政府工作报告; 研究所;
聚焦大模型 人工智能变亦有道,张欢,中国信息化周报,2023-03-13,报纸,0,40,"最近几年,在大模型训练中,陆续出现现象级事件。ChatGPT只是人工智能赛道中偶然爆火的一个产品应用,却让全世界看到新希望。 其实,国内外多个科技公司早在2018年甚至更早就已经开始布局大模型训练。现今市场上很多产品和应用,如自然语言合成、自动驾驶、图形图像处理等,都依赖......",人工智能; GPT; 大模型; 人工智能领域;
科技“热话题”,蔡淑敏,国际金融报,2023-03-13,报纸,0,26,“科技创新”一直是每年两会必谈的重要话题。今年的全国两会，计划重新组建科学技术部、政府工作报告提出大力发展数字经济、科技部部长幽默回应ChatGPT等话题备受关注。 与此同时，随着马化腾、丁磊等代表委员任期届满，科技领域代表阵容也迎来不少新面孔，小鹏汽车董事长何......,人大代表; 人形机器人; 人工智能技术; 周鸿祎; 数字化转型;
