题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
ChatGPT接受本报记者采访,周秭沫,国际金融报,2023-02-13,报纸,0,54,即使在科技已经无比发达的今天，仍会有新兴技术让我们惊叹，最近引发全球关注的ChatGPT（Chat Generative Pre-trained Transformer）便是如此。近日，《国际金融报》记者亲身体验了这一爆火的人工智能技术。 眼下，ChatGPT不仅是一项技术，也正在成为一笔大生意。 微软已承......,人类语言; 记者采访; ChatGPT; 程序员; 通胀周期; 人工智能; 美联储; 货币政策; 西奥多; 数学题; 年轻人;
通信业如何着力ChatGPT？,胡媛,通信产业报,2023-02-13,报纸,0,61,"一款“杀手级”应用浮出水面。2023年初,在通信产业大会暨第十七届通信技术年会上,《通信产业报》全媒体发布的2023通信产业十大技术趋势中,AIGC被产业界15位专家联合提名发布。刚刚过去一个月有余,AIGC的重要落地应用ChatGPT就火遍全球,引起了业界广泛关注。 那么,ChatGPT是......",通信业; 通信产业; 基础模型; 杀手级; 人工智能领域; 机器人; 全媒体记者; ChatGPT;
ChatGPT火爆全球 AI聊天机器人颠覆互联网,黎坤; 张书琛; 张毅,电脑报,2023-02-13,报纸,0,0,哪怕是AI从业者都没料到的行业的春天会来得这么快。 踩在巨人肩膀上的人工智能对话机器人ChatGPT自公开以来就成了绝对破圈的热点：上线短短两月已获1亿月度活跃用户，成为史上增长最快的面向消费者应用。和前辈微软小冰、苹果Siri不同，ChatGPT的智能程度超乎想象：不仅可以......,聊天机器人; 人工智能技术; 互联网内容; 视频平台; 自然语言处理; 数字虚拟人; ChatGPT;
ChatGPT火爆全球 AI聊天机器人颠覆互联网,黎坤;张书琛;张毅,电脑报,2023-02-13,报纸,0,50,哪怕是AI从业者都没料到的行业的春天会来得这么快。 踩在巨人肩膀上的人工智能对话机器人ChatGPT自公开以来就成了绝对破圈的热点：上线短短两月已获1亿月度活跃用户，成为史上增长最快的面向消费者应用。和前辈微软小冰、苹果Siri不同，ChatGPT的智能程度超乎想象：不仅可以......,聊天机器人; 人工智能技术; 自然语言处理; 数字虚拟人; ChatGPT; 互联网内容; 汉王科技; 商业模式;
ChatGPT+教育热背后：数字化转型落地进行时,黎竹; 刘旺,中国经营报,2023-02-13,报纸,0,1327,经历了几周的持续发酵，ChatGPT成为了开年最火热的概念，作为人工智能技术驱动的自然语言处理工具，其运用到数字化教育场景中的观点颇受关注。 2022年初，“教育数字化战略行动”一词出现在教育部文件中，发出了我国教育数字化转型动员令。2023年2月9日教育部国际合作与交流......,机器人应用; ChatGPT; 服务机器人; 科大讯飞; 人工智能技术; 数字化转型; 自然语言处理; 智能领域; 教育机器人; 益智玩具; 进行时;
ChatGPT背后的创新焦虑,无,经济观察报,2023-02-13,报纸,0,74,"几乎每个人都在谈论ChatGPT。 半个月之前可能很多人连名字都无法准确读出的人工智能应用在全球掀起了巨浪,就连比尔盖茨都出面加持,称之为新一次颠覆时代的技术创新。 人们热衷于ChatGPT所带来的全新交互体验。相比此前的简单人机交互,ChatGPT看起来更智慧,也更有趣。但似乎......",人工智能; ChatGPT;
ChatGPT火了!国内AI风往哪儿吹,沈春蕾,中国科学报,2023-02-13,报纸,0,98,ChatGPT概念股火了! 连日来，美国人工智能（AI）实验室OpenAI发布的聊天机器人ChatGPT火爆全网，并带动了相关概念股的上涨。 在A股市场，资本大举炒作ChatGPT概念股，部分概念股出现五连板的走势。百度宣布将推出中国版的ChatGPT项目——文心一言（英文名ERNIE Bot）后，百......,概念股; 《中国科学报》; 合伙人; ChatGPT; 乌托邦; 聊天机器人; 技术产品; 实验室;
网络安全保险大有“用武之地”,戴梦希,金融时报,2023-02-13,报纸,0,118,网络技术在给大众带来便捷性的同时，也隐藏着极大的安全隐患。各种勒索软件、钓鱼软件层出不穷，同时，包括ChatGPT等在内的人工智能技术也给犯罪分子带来可乘之机，网络安全保险的需求越来越受到重视。 业内专家认为，在国家大力推进数字化转型的大背景下，2023年，网络安全......,网络安全保险; 网络安全事件; 网络攻击;
中国版ChatGPT快来了吗,佘慧敏,经济日报,2023-02-12,报纸,0,274,近日，美国人工智能研究公司OpenAI推出的聊天机器人ChatGPT火爆全网。它能通过学习和理解人类语言进行自然语言对话，跟人类聊天时遇到敏感问题会“打太极”，还能替打工人生成颇具幽默感的辞职信…… 可以说，ChatGPT打开了自然语言处理技术商业化落地且成为消费端爆款的大......,自然语言处理; 计算力; ChatGPT;
步入AI时代，“破圈”将是一种底线思维,吴金娇,文汇报,2023-02-12,报纸,0,197,ChatGPT火遍全网，作为创造“奇迹”的人，OpenAI首席执行官山姆·阿尔特曼在全球声名鹊起。八岁学会编程，在斯坦福大学主修计算机科学，大二退学创业一举获得3000万美元的风投……这些传奇经历，使得他被描述为又一个天才式科技人物。 在教育界，随着ChatGPT“出圈”，关于......,创新人才培养; 底线思维;
巨头“追风”ChatGPT 多家A股公司对热炒冷回应,李兴彩,上海证券报,2023-02-11,报纸,0,118,京东云旗下言犀人工智能应用平台将整合过往产业实践和技术积累，推出产业版ChatGPT——ChatJD，并公布落地应用路线图 基于丰富的应用场景和巨大市场，在人工智能模型的训练上，中国AI公司和互联网公司在机器视觉、语音识别等AI领域已经有深厚的积累和储备 自2月8日以来，交......,ChatGPT; 市场传闻; 汉王科技; 概念股;
汉王科技：ChatGPT概念股 业绩前景如何？,王柄根,股市动态分析,2023-02-11,期刊,0,519,<正>近日ChatGPT概念备受追捧，汉王科技（002362）大受追捧，连续录得一字板。公司近日在机构调研时表示，公司目前形成包括多模式识别、智能人机交互、自然语言理解NLP、智能视频分析等人工智能产业链关键技术。以核心技术为支撑，在众多领域开展应用，形成“技术平台+行业赛道”以及TOC智能终端产品的业务模式，分为文本大数据业务、笔智能交互业务、人脸及生物特征识别业务及AI终端业务四大板块。在文本大数据业务方面，多年来汉王科技以AI技术带动数字化产业、服务产业数字化，随着智能化、数字化社会建设，公司将成为数字经济的直接受益者；,无
聊天机器人（ChatGPT）的溯源及展望,荆林波; 杨征宇,财经智库,2023-02-10,期刊,0,405,2022年11月，美国人工智能研究公司OpenAI发布了聊天机器人（ChatGPT），用户数量在5天内突破100万，风靡全球，掀起了生成式人工智能（GAI）浪潮。2023年2月，随着风险投资的不断追捧和相关产业的持续关注，聊天机器人开启“狂飙”扩散模式，一场新的技术革命正在来临。本文从聊天机器人溯源入手，分析技术革命的各个阶段，了解该模型及其核心技术发展的背景、历史沿革，梳理当下热点话题，辨析聊天机器人引发的种种争议，客观评估聊天机器人的积极作用及各种挑战，并对聊天机器人未来发展的方向进行了展望。,聊天机器人; 技术变革; 人工智能;
AI聊天考验科技实力 山寨ChatGPT“碰瓷”捞金,吕倩; 葛慧,第一财经日报,2023-02-10,报纸,0,71,“到底会不会聊天？”科技巨头们正在遭遇市场的灵魂拷问。 由于旗下的人工智能（AI）聊天机器人巴德（Bard）“尬聊”，谷歌母公司Alphabet在当地时间2月8日股价下跌超过7%，创三个月来最大跌幅，市值蒸发约1000亿美元，因为投资者担心其新推出的Bard可能会给出不准确的回答......,公众号; 生成式; 人工智能; ChatGPT; 徐小姐; 科技实力;
ChatGPT国内“遍地开花”：堵点在哪，隐患何在,查睿; 吴丹璐,解放日报,2023-02-10,报纸,0,701,“ChatGPT会不会抢走我的饭碗？”时下最热门的话题，无疑是这个AI聊天机器人。人工智能上一次这么火，或许还是谷歌AlphaGo打败柯洁的时候。 有业内人士认为，ChatGPT这一现象级的产品将开启人工智能产业的2.0时代，引领新的产业趋势。虽然目前市场反应火热，但从产业角度来......,机器人; 人工智能; 研究院; 网络钓鱼; 钓鱼检测; 语言模型; ChatGPT;
两家ChatGPT概念股收监管函,邱清月,深圳商报,2023-02-10,报纸,0,24,【深圳商报讯】（记者 邱清月）在连续暴涨后，上交所对ChatGPT概念股海天瑞声、云从科技下发监管工作函，人气股汉王科技亦收到关注函。受此消息影响，2月9日A股ChatGPT概念股有所调整，截至收盘，云从科技大跌9.35%，东港股份、高鸿股份、海天瑞声、汉王科技等部分个股走弱。,概念股; ChatGPT; 汉王科技;
多家银行快速布局ChatGPT,王方圆,中国证券报,2023-02-10,报纸,0,117,日益火爆的ChatGPT正引起银行业的密切关注。江苏银行日前宣布，已尝试运用ChatGPT技术提升软件开发生产力。招商银行本周发布的一则通过ChatGPT生成的亲情信用卡（附卡）文案，超高的文字创作水平更是让业内人士惊艳。 银行业务复杂多样，数据庞杂，客户需求各不相同，如何通......,ChatGPT; 银行业;
ChatGPT能否代替人类思考,涂竞玉,深圳商报,2023-02-10,报纸,0,296,“刘翔在哪一年获得世界乒乓球锦标赛冠军？”“刘翔在2004年获得了世界乒乓球锦标赛冠军。”这是记者与人工智能聊天机器人ChatGPT的一段对话。 短短几周，ChatGPT现象级走红，AI浪潮席卷全球。但与此同时，它存在的各种缺陷和风险也引起了人们的思考。很多专家指出，对于Cha......,网络内容安全; ChatGPT; 世界乒乓球锦标赛;
ChatGPT火爆“出圈” 为AI发展添薪助力,金峰,通信世界,2023-02-10,期刊,0,2265,<正>2022年末，OpenAI带来了爆款的聊天机器人ChatGPT。通过实测，它不仅能够与人类进行正常对话，还具备较高的AIGC能力，能够按照用户要求，撰写相对复杂的文档（而非格式化的自然灾害快报、体育比赛过程介绍等）。因此，一些学生用它撰写论文，一些科技公司试图让它写代码，以实现“降本增效”。ChatGPT作为爆款AI应用，并不是凭空诞生的，而是立足于数十年AI发展基础之上。从既往路径来看，人类最先被AI替代的领域具备以下三大特征。第一是简单规则性，例如在文档撰写中，AI被优先应用于类似做“填空题”的自然灾害快报，,无
中国版ChatGPT的“墨攻”,魏蔚,北京商报,2023-02-10,报纸,0,164,虽说隔着太平洋，但大小科技企业似乎都成了ChatGPT的“提线木偶”。2月9日这天谷歌和微软的悲喜不相通，谷歌前一日因演示聊天机器人“巴德”（Bard）新功能时尴尬出错，市值一夜蒸发超7000亿元，微软受益于集成ChatGPT，旗下搜索引擎必应的全球下载量激增10倍。 国外公司争......,百度搜索; 蓝色光标; ChatGPT; 科大讯飞; 人工智能;
ChatGPT为什么火，到底神不神,江芬芬; 管伟,南京日报,2023-02-10,报纸,0,121,2023年新春，聊天机器人模型ChatGPT成为科技圈最大的“网红”。可以聊天、写诗、画画、做作业、写代码、写论文……作为生成式人工智能的一员，ChatGPT正在各个领域吸睛，对于普通用户而言，或许仅是激荡于日常生活中的一道波澜，于南京科技公司却是期待已久的现象级浪潮：人......,人工智能; ChatGPT; 数字人; 聊天机器人;
ChatGPT：神话或异类？,陈怡,上海科技报,2023-02-10,报纸,0,82,通过了谷歌L3工程师入职测试，年薪18.3万美元；月活人数在短短两个月里从初期的100万破亿人，碾压史上所有消费者应用程序；今年1月，全球每天有1300万人次独立用户访问；学生用ChatGPT拿下全班最高分；微软将向ChatGPT的创建者OpenAI投资100亿美元；谷歌、Meta等科技巨头纷纷......,语料库; 语言模型; ChatGPT; 聊天机器人; 泛化性; 训练数据;
狂飙中的ChatGPT又一则“狼来了”？,张恒,河南商报,2023-02-10,报纸,0,48,美国AI工具ChatGPT在国内引起强烈反响。ChatGPT的界面类似微信聊天，是一款问答形式的聊天机器人，专业表述为人工智能技术驱动的自然语言处理工具。它的强大之处在于，能完成撰写邮件、视频脚本、文案、翻译、代码等任务。 还记得7年前的“围棋高手”AlphaGo吗？彼时我们经......,狼来了; 聊天机器人; 人工智能; ChatGPT;
ChatGPT做对了什么,禹洋,经济日报,2023-02-10,报纸,0,359,帮大学生写论文，替程序员写代码，会写诗，能讲笑话，甚至能帮记者写稿子……去年底面世的人工智能聊天机器人程序ChatGPT一夜蹿红，持续爆火，其背后的人工智能（AI）技术让全球互联网科技巨头开启“狂飙”模式。 2月7日和8日，三大互联网科技企业纷纷“放大招”。谷歌匆忙......,人工智能; ChatGPT; 聊天机器人;
ChatGPT爆火，国内研发进展如何？,刘园园,科技日报,2023-02-10,报纸,0,456,这段时间，一款名叫ChatGPT的人工智能聊天系统就像平地起春雷，突然刷爆网络。 “从目前普遍的对话感受来看，ChatGPT的最大亮点就在于其优秀的意图识别与语言理解能力，这令人意识到人工智能的交互能力已经实现了跨越式进展。”易观智慧院高级分析师陈晨评价。 有问必答，......,自然语言处理; 语言模型; 智能领域; 人工智能; ChatGPT; 研发进展;
从ChatGPT看虚商 我们需要什么样的创新思维,刘启诚,通信世界,2023-02-10,期刊,0,1127,<正>ChatGPT最近很火，成为整个科技、互联网、投资界关注的焦点。作为一名老传媒工作者，我对许多新兴事物最初都持一种怀疑的态度，但ChatGPT的出现还是给了我很大的震撼，在基本了解这个应用后，突然有一种“新旧时代更替”的感觉。AI技术问世时间不短了，近几年更是炒得沸沸扬扬，美国开技术先河，中国行应用之道。但不可否认的是，,无
巨头们扎堆入局ChatGPT 国内AI企业股价被炒热后渐冷,钱童心,第一财经日报,2023-02-10,报纸,0,29,市场正试图寻找引领未来十年市场增长的下一个技术，人工智能就是答案。ChatGPT的问世将人工智能带入了一个新时代，在这场新的竞赛中，大型语言模型成为科技企业的“入场券”，谁都不甘示弱。 继百度之后，更多中国科技公司加入全球竞赛。2月8日，中国另外两家互联网巨头阿里......,ChatGPT; 汉王科技;
ChatGPT：AI的新起点？,齐旭,中国电子报,2023-02-10,报纸,0,232,1月中旬，美国北密歇根大学的哲学教授安东尼·奥曼在为自己任教的一门课程评分时，惊喜地读到了一篇“全班最好的论文”。在这篇论文中，作者以简洁的段落、恰当的举例和严谨的论据，论证了相关问题。然而，在奥曼的追问之下，学生承认这篇论文是ChatGPT的“作品”。 其实，C......,人工智能; 生成式; 语言模型; 泛化能力; 《中国电子报》; 聊天机器人; 百度搜索; ChatGPT; Instagram; 应用场景;
三大指数全线上涨 ChatGPT热点继续扩散,李雨琪,上海证券报,2023-02-10,报纸,0,18,A股昨日全天低开后震荡走高，三大指数均涨超1%，创业板指终结5连阴。算力、AI芯片等ChatGPT衍生题材爆发，白酒、军工、券商涨幅居前。 截至收盘，上证综指报3270.38点，涨1.18%；深证成指报12048.27点，涨1.64%；创业板指报2569.73点，涨1.74%。沪深两市合计成交9011亿元，......,净买入; 图形处理; ChatGPT; 市场热点; 创业板;
再造一个ChatGPT？并没想象的容易,白杨,21世纪经济报道,2023-02-10,报纸,0,107,ChatGPT的热度仍在持续升温，尤其是该概念在资本市场带来的“助涨效应”，也吸引越来越多的上市公司开始蹭热点。 但是，ChatGPT背后的技术能力并不简单，更不是短期内想要实现就能实现的。因此，有业内专家呼吁，不要让ChatGPT沦为资本炒作的话题，而是要将目光聚焦于这个产......,人工智能; ChatGPT;
火爆全球的ChatGPT究竟是啥 将带来哪些变革,张亦筑; 李志峰,重庆日报,2023-02-10,报纸,0,643,做作业、写论文、作诗、写剧本、敲代码……最近，ChatGPT火爆全球，接连登上热搜。 自2022年11月30日上线，短短两个月，ChatGPT获得1亿月度活跃用户，成为史上增长最快的面向消费者的应用。 ChatGPT的横空出世，再度引发人们关于人工智能的热议。ChatGPT究竟是什么？为何如......,人工智能; 智能领域; 科大讯飞; 语言模型; 自然语言处理; 重庆日报; ChatGPT;
ChatGPT是颠覆性突破吗,赵觉珵,环球时报,2023-02-10,报纸,0,337,全班第一的论文是它写出来的、89%的美国学生用它来完成作业、2个月内超过1亿用户向它提问……最近一段时间，对话式人工智能（AI）机器人ChatGPT火遍全球，它以强大的语言处理能力、海量的数据积累等特点让用户感到惊讶甚至震撼。比尔·盖茨称赞，ChatGPT的诞生有着重大历史意......,人工智能; 自然语言处理; 《环球时报》; 人类语言; 颠覆性; ChatGPT;
微信上的这些山寨产品违法吗？,王乃召,浙江法治报,2023-02-10,报纸,0,75,近日，人工智能聊天工具ChatGPT火爆全网。但ChatGPT到底是个啥，其实很多人并未亲身体验过。据了解，由于ChatGPT的开发者、人工智能研究机构OpenAI并没有在中国大陆提供有关ChatGPT的服务，也没有相应的公司运营，中国网民目前还无法体验。然而，记者在网上搜索时却发现，微......,商标侵权; GPT; 山寨产品; 公众号;
ChatGPT引燃新一轮AI革命 业内呼吁正视差距夯实基础,阮润生,证券时报,2023-02-10,报纸,0,229,上一轮2016年人工智能程序AlphaGo击败职业围棋世界冠军引发人工智能热议，人们似乎还可以作壁上观；本轮热炒的聊天机器人ChatGPT，则从写学术论文到医疗咨询几乎席卷各个行业，自生式智能新范式已经让人们近距离感受到人工智能带来惊喜与危机，引燃新一轮AI革命。 即便多家......,新一轮; 人工智能; 虚拟人; 概念股; 上市公司; 参数训练; 夯实基础; ChatGPT;
ChatGPT，你会抢我的饭碗吗？,吴扬; 吴彬彬; 许隽; 叶丹; 黄颖彤,南方日报,2023-02-10,报纸,0,599,"“能帮我拟一个关于人工智能的采访计划吗？” “好的,对人工智能的定义；人工智能在当前中国的发展状况；人工智能未来的发展趋势……” 回答提问的并不是记者或者编辑，而是当前讨论热度最高的AI语言模型ChatGPT。 上线一周，吸引100万人试用；试用两个月，月活人数突破1......",人工智能领域; 机器人; 语言模型; ChatGPT;
ChatGPT“出圈”：真颠覆还是伪概念？,许隽; 叶丹,南方日报,2023-02-10,报纸,0,277,ChatGPT彻底“出圈”了。短短数日，与之相关的词条十余次登上热搜，引发国内全网热议。在海外，比尔盖茨盛赞ChatGPT“让人类窥见了未来”；科技狂人马斯克在试用后对它的评价是“好用得可怕”，甚至断言“我们离强大到危险的AI不远了”…… 到底是怎样的一款人工智能，在科......,人工智能; 南方日报; 概念股; 聊天机器人; 阿里巴巴; ChatGPT;
昂贵的ChatGPT背后 国产GPU“掘金”路漫漫,江月,21世纪经济报道,2023-02-10,报纸,0,125,当人们惊叹于ChatGPT的聪明时，不要忽略它的昂贵。这款应用的走红，正把科技投资推向更高的山峰，资金和智力还要更集中地涌向GPU等硬件赛道。由于大模型持续迭代升级、应用加速延伸以及云服务器急需扩容，AI芯片的掘金人正在聚集。 2月9日，21世纪经济报道记者在采访中了解......,GPU; 开发商; 路漫漫; ChatGPT; 语言模型; 硬件成本; 人工智能; 参数量;
对话“顶流”ChatGPT：你的“智慧”从何而来,涂佳煜; 林晓晖,浙江日报,2023-02-10,报纸,1,375,从2022年底开始，来自全球各地的人都不约而同地绞尽脑汁，用各种刁钻的要求“调教”着一款人工智能——ChatGPT。 AI一一应战，给出了史无前例的惊人表现，短短几个月间，ChatGPT在全球圈粉无数。 ChatGPT搞定了论文、代码、报告，还能进行诗歌、剧本、小说等“文学创作”。,人工智能; 自然语言处理; 语言模型; 文本数据; 人类语言; 聊天机器人; ChatGPT;
引领全球人工智能新浪潮,孙亚军,经济日报,2023-02-10,报纸,1,191,ChatGPT所引领的人工智能或将成为2023年全球各大科技公司竞相追逐的热门新赛道。以ChatGPT为代表的人工智能具有广阔的市场空间和应用场景，但ChatGPT还处于早期发展阶段，要想实现大规模商业化应用仍需不断进行技术下沉和迭代发展。 ChatGPT持续在全球火爆，不仅成为全球资......,人工智能; 新浪潮; 科技公司; 机器人;
阿里正研发类ChatGPT产品 或推动AI电商新场景,李强,21世纪经济报道,2023-02-10,报纸,0,200,面对ChatGPT刮起的风暴，国内科技巨头反应也十分迅速。 2月8日，南财快讯首发报道阿里达摩院正在研发类ChatGPT的对话机器人，目前已开放给公司内员工测试。阿里巴巴方面对21世纪经济报道记者表示，确实在研发相关产品，目前处于内测阶段，尚没有更多信息透露。 从2019年开......,阿里巴巴; 强人工智能; 模型参数; 多模态; ChatGPT;
人类迎来与AI列车“擦肩时刻”了吗,沈湫莎,文汇报,2023-02-10,报纸,0,86,正如人类历史上无数次科技创新所展示的那样，爆炸式创新、现象级产品总是突然地、从人们未曾预料的地方冒出来。2023年初最“出圈”的科技新词非“ChatGPT”莫属，最近一周，它的服务器访问量始终处于满负荷状态（2月5日本报第三版“热点聚焦”刊登报道《ChatGPT火热“出圈”......,语言模型; 全球互联网; 聊天机器人;
开启人工智能新纪元 它为何可以颠覆众多产业,吴苡婷,上海科技报,2023-02-10,报纸,0,80,ChatGPT是由人工智能研究实验室OpenAI在2022年11月30日发布的全新聊天机器人模型，它能够通过学习和理解人类的语言来进行对话，还能根据前后的聊天内容轻松进行互动，真正像人类一样交流。该模型一现身，就以其强大的信息整合和对话能力惊艳了全球。以色列总统艾萨克·赫尔佐......,人工智能; GPT; 机器翻译;
发力数字经济 把握市场风口,张华桥,东莞日报,2023-02-10,报纸,0,39,本报讯 数字经济是东莞推动制造业转型升级的主要因素之一。东莞“两会”期间，市人大代表、政协委员关注数字经济的前沿课题，为东莞数字经济的发展建言献策，显现出东莞各界人士对于数字经济发展的期待。 立足数字经济产业谋划未来 数字经济的发展渐渐深入，催生更多新的应......,人工智能领域; 人大代表;
粤传统制造业迎来智能改造浪潮,李赫; 许宁宁,南方日报,2023-02-10,报纸,0,51,在年初大火的科幻电影《流浪地球2》中，机器人应用成为未来社会相当重要的组成部分。影片中的机器人不仅可以自如移动进行高精度作业，还可以像人一样思考决策和执行指令，让观众直呼既科幻又真实。 不过，也有业内人士表示，如果以2050年作为故事背景，该影片中的机器人应用......,传统制造业; 家用空调; 机器人应用; 智能制造;
ChatGPT和公募：爆火的说客与冷静的看客,李海媛,北京商报,2023-02-09,报纸,0,70,随着ChatGPT走红并在近日持续刷屏朋友圈，ChatGPT的相关概念股也持续上涨。爆火的同时，也有越来越多机构对其业务能力进行测验。更有观点猜测，在ChatGPT高速发展的当下，银行理财经理乃至基金投顾是否有被取代的可能性。 ChatGPT眼里的公募：有潜力的投资市场 为了测试Cha......,公募基金; 北京商报; 基金经理; ChatGPT;
ChatGPT可能应用于哪些金融场景？,边万莉,21世纪经济报道,2023-02-09,报纸,0,612,一时之间，ChatGPT火爆出圈。写得了代码、作得了诗，甚至还能完成学术论文，“小能手”ChatGPT引起了各行各业的无限遐想。 如果将ChatGPT应用金融行业，会有哪些可能性呢？21世纪经济报道记者就此向金融从业人员发起采访后发现，答案主要集中在以下几个方面：写企业宣传稿、......,ChatGPT; 语言模型; 银行业; 人工智能;
ChatGPT墙外开花墙内香 估值“催熟”不利于结果,杜恒峰,每日经济新闻,2023-02-09,报纸,0,195,最近，使用Open AI公司开发的生成式人工智能产品ChatGPT成为一种全球现象，无论是问答时高效、丝滑的用户体验，还是其写代码、写论文的高专业水准，都预示着人工智能领域有望诞生下一个“杀手级”大众应用。微软百亿美元投资Open AI、谷歌火速宣布将推出聊天机器人Bard与Chat......,人工智能; ChatGPT; 概念股;
ChatGPT植入浏览器 微软打响“搜索大战”,魏蔚,北京商报,2023-02-09,报纸,1,101,科技圈的热度依然被ChatGPT承包。北京时间2月8日，微软推出由ChatGPT支持的最新版本人工智能搜索引擎Bing（必应）和Edge浏览器，但预览人数有限。这是否跟ChatGPT官网瘫痪有关，目前尚不可知，但可以肯定的是，微软、谷歌、百度在传统业务和AI赛道鏖战正酣。按照ChatGPT的发......,人工智能; ChatGPT; 浏览器;
ChatGPT爆红，人工智能边界何在,刘晓庆,浙江日报,2023-02-09,报纸,0,576,最近，一款名为ChatGPT的聊天机器人彻底火出了圈。上线仅两个月，其活跃用户已突破一亿，让曾经创造无数增长奇迹的TikTok都“自愧弗如”。吟诗歌、写论文、敲代码、进行数据分析……ChatGPT仿佛“无所不能”，这也让很多人惊呼：“打工人的饭碗是不是保不住了？” ChatGPT最......,人工智能; ChatGPT;
ChatGPT降临，你准备好了吗？,悦连城,河南日报,2023-02-09,报纸,0,178,“在浩浩汤汤的科技浪潮中，武断地拒绝和否定并不能打造一个怡然自乐的‘桃花源’，面对日新月异的人工智能，主动融入、妥善使用、批判性思考才是‘正解’。” 近日，ChatGPT智能聊天机器人火爆全球。从表白情书、工作总结到算法编程、学术论文……面对一众网友各种“花式整......,人工智能; ChatGPT; 技术性失业; 浩浩汤汤;
上线60天月活破亿，ChatGPT会抢谁的饭碗？,陈小慧,深圳商报,2023-02-09,报纸,0,175,能与人类“对答如流”，会写策划方案和调研报告，甚至写诗都不在话下……最近，一款聊天机器人模型ChatGPT火爆整个互联网，相关话题频频登上热搜，上线仅2个月活跃用户就破亿。 一石激起千层浪。ChatGPT的出现不仅让谷歌、苹果等科技巨头“急了眼”，市场上也掀起了一波Chat......,机器翻译; 公众号; 人工智能; 数据训练; 聊天机器人; ChatGPT; 监督策略;
宝盈人工智能股票基金“搭错车”,李沛沛,每日经济新闻,2023-02-09,报纸,0,51,近日，ChatGPT在全球火热，A股市场上的ChatGPT和AIGC概念也被引爆，相关个股受到各路资金追捧，重仓基金的净值也随之出现上涨。 乘着这阵东风，多只人工智能主题基金今年的净值涨幅已超过15%，超过10%的也不在少数，为持有人带来了可观的收益。而《每日经济新闻》记者发现，......,股票基金; 第一大; 人工智能; 重仓股; 概念股;
ChatGPT搅动AI芯片“春水”,张赛男,21世纪经济报道,2023-02-09,报纸,0,126,ChatGPT成为最近资本市场最大的热点，引发相关概念股狂飙，2月8日，概念股汉王科技盘中继续拉升。 除了汉王科技，近日，云从科技、神思电子、天娱数科、三六零、视觉中国、壹网壹创等均有所异动。而从这些公司所处产业链不难发现，软硬件系统构成了AIGC（Artificial Intelli......,GPU; 汉王科技; 概念股; 语言模型; 云计算产业; ChatGPT;
未来，人工智能将怎样改变世界,张宣; 蔡姝雯; 程晓琳; 顾星欣,新华日报,2023-02-09,报纸,0,397,近日，一款功能强大的AI对话机器人ChatGPT成为全球热议话题。人工智能技术的最新进展让人们惊叹的同时，也让“机器取代人脑”“人工智能会不会造成失业潮”等疑问再次出现在人们视野。 目前，我国、我省这方面研究如何？飞速发展的AI技术革新，将给人们、企业带来什么样的影......,人工智能; 机器人; 人机对话技术; 人工智能领域; 改变世界;
ChatGPT带火AIGC赛道 AI芯片提供商寒武纪却面临大考,张宝莲,每日经济新闻,2023-02-09,报纸,0,284,2023年开年，在科技圈、资本圈，ChatGPT热度飙升，这款聊天机器人程序上线仅2个月，就获得了上亿活跃用户。 智能芯片是针对人工智能领域设计的芯片，为人工智能应用提供所需的基础算力，是支撑智能产业发展的核心物质载体。1月30日~2月7日，AI芯片提供商寒武纪-U（SH688256......,芯片提供商; 芯片产品; 寒武纪; 人工智能领域; 智能芯片; ChatGPT;
发挥知识创造能力 着重创新模式培养,李蕾,解放日报,2023-02-09,报纸,0,313,ChatGPT正在掀起一股新的人工智能热潮。 最近大“火”的ChatGPT，获得微软巨额投资。不少商界大佬也纷纷夸赞ChatGPT。马斯克表示，“ChatGPT很惊人，我们离强大到危险的人工智能不远了”。微软CEO纳德拉说，“AIGC堪比工业革命!微软将全线接入ChatGPT”。美国数字媒体公司Bu......,人工智能; 创新创业教育; 语言模型; 强化学习;
生成式AI步入崛起期？,张弛,金融时报,2023-02-09,报纸,0,172,经过最近各方消息铺天盖地地轰炸，很难说还有年轻人没听过ChatGPT和AIGC（人工智能生成内容），更别提那些对市场动向异常敏锐的投资机构了。 “去年11月底，ChatGPT刚推出便成为焦点，虽然后来大家普遍感觉相关报道少了，但其实到今年1月底，ChatGPT的月活用户就已经突破1亿......,人工智能; 生成式;
ChatGPT概念股不断扩容 谨防上市公司蹭热点,李乔宇; 许林艳,证券日报,2023-02-08,报纸,0,147,自年初开市以来，ChatGPT热度一直高居不下。ChatGPT是一款人工智能语音聊天机器人，由OPenAI公司在2022年11月30日推出。截至2023年1月末，ChatGPT推出仅两个月时间，其月活用户就已经突破了1亿户，成为史上用户增长速度最快的消费级应用程序。 ChatGPT产品爆火，相关概念股......,概念股; ChatGPT; 上市公司;
A股ChatGPT概念业绩不佳,杨洁,中国证券报,2023-02-08,报纸,0,21,"近日,ChatGPT热度不断提升,2月7日,谷歌、百度纷纷宣布推出类似AI产品,由此再度引发市场相关概念股热炒。不过,投资者需要关注的是,A股ChatGPT概念公司2022年业绩多数表现不佳。根据Wind统计,18家发布2022年业绩预告的相关概念公司中,仅有2家业绩预喜,其余16家公司业绩亏损或者......",ChatGPT; 概念股; 业绩预告; 汉王科技; 股价异动;
